Duration (in seconds),Q60_Page Submit,control1,Q80_Page Submit,control2,Q82_Page Submit,control3,Q84_Page Submit,control4,Q86_Page Submit,control5,Q88_Page Submit,control6,Q90_Page Submit,control7,Q92_Page Submit,control8,Q94_Page Submit,control9,Q58_Page Submit,warning1,Q64_Page Submit,warning2,Q66_Page Submit,warning3,Q68_Page Submit,warning4,Q70_Page Submit,warning5,Q72_Page Submit,warning6,Q74_Page Submit,warning7,Q76_Page Submit,warning8,Q78_Page Submit,warning9,pgsi1,pgsi2,pgsi3,pgsi4,pgsi5,pgsi6,pgsi7,pgsi8,pgsi9,gender,gendertext,age,freq,fan,comments,PROLIFIC_PID,ordercontrol,orderwarning
176,5.815,1,9.994,0,38.591,1,5.067,1,9.983,0,5.984,0,6.081,0,5.783,0,3.707,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,NA,53,25,3,NA,b5c5ea6099b29365944cd8fb47ba21e8dc532989b146db303670e4995f4f21f1,control3|control5|control7|control6|control1|control2|control4|control8|control9,NA
238,6.865,0,12.601,1,16.457,0,10.219,1,32.266,0,4.871,0,5.031,1,17.224,0,13.041,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,0,1,1,0,1,3,2,NA,20,70,3,NA,b01c661ac3f758d3f981280b4362d5a7dd234c57bdb257603961ea3aef69d0d5,control5|control9|control6|control1|control8|control4|control2|control7|control3,NA
187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.108,1,9.242,0,12.657,1,4.108,0,2.781,1,42.609,1,5.791,1,4.675,0,3.131,0,0,1,2,0,0,0,0,0,0,1,NA,18,3,3,NA,a25364e9be5e1bac7a0af55dc0bcc3902b83682a3d7be9668b91ab6a98936504,NA,warning6|warning3|warning4|warning2|warning9|warning7|warning1|warning8|warning5
219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.236,0,9.531,0,4.117,0,7.736,0,5.985,0,4.236,0,5.277,1,7.916,0,5.486,0,1,1,1,0,1,1,0,1,1,2,NA,41,150,3,NA,e53ef1a190322c43b6d788dd89e93ac502d256c20b6c47cd7e6129408759c55f,NA,warning1|warning8|warning5|warning9|warning2|warning6|warning3|warning7|warning4
212,13.1,0,7.806,1,8.7,1,4.818,1,18.632,1,11.501,1,10.116,1,9.759,1,20.249,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,41,17,1,it was interesting,2bdf29ef01aa72c7832bbf3f47908d466d84f6e373b86075dea80cae18db2de6,control5|control9|control7|control3|control1|control4|control6|control8|control2,NA
157,5.949,0,5.503,0,27.247,0,5.937,0,6.102,0,4.274,0,8.528,1,8.768,0,4.574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,NA,22,35,3,NA,d2c3e26e299f15680da382d25ea1ca459cf87b7e45a0df1e94111dc784572d4a,control3|control7|control5|control8|control2|control4|control1|control9|control6,NA
376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.348,0,7.498,0,7.452,0,32.432,1,48.358,0,6.489,0,6.878,1,38.036,0,24.928,1,1,2,2,0,0,1,0,0,2,1,NA,36,30,3,Interesting thanks.,9efab619118d0b68b77f217e759ffc621e19e3ad26567ebdfa71f7bfb8de1295,NA,warning9|warning5|warning3|warning2|warning8|warning6|warning7|warning1|warning4
501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.134,0,80.488,1,11.416,1,32.94,1,15.001,1,64.465,1,27.945,1,16.714,1,18.386,1,1,1,1,0,0,0,1,0,0,1,NA,56,50,3,I really enjoyed this! Thanks for letting me do it.,b856d0085797c8b9075d3a8fd76f14a29f483915bb341e12b9f2d44f33264bb5,NA,warning6|warning5|warning4|warning9|warning1|warning8|warning2|warning3|warning7
179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.241,1,37.602,0,8.251,0,5.101,0,6.141,0,3.869,0,10.013,0,7.782,0,8.141,0,1,1,1,1,1,1,1,1,1,2,NA,38,40,3,NA,09c9a8efd4ddcb59fb175324c943e7b623d1e019ae4f8e3543dcd00b43a03ade,NA,warning2|warning3|warning9|warning7|warning5|warning1|warning6|warning8|warning4
200,13.118,1,2.903,0,2.987,0,9.505,0,3.511,0,58.173,0,22.58,0,5.911,0,3.612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,2,NA,29,300,1,NA,5d09b451942ce9def7d4f5452d2f5e0ecd296be3420536fc71df6864ee86392b,control6|control1|control7|control5|control9|control4|control2|control8|control3,NA
462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.047,1,6.766,1,6.036,1,76.839,1,8.336,0,10.399,1,6.718,1,96.703,0,18.546,1,0,0,0,0,0,0,0,0,0,2,NA,31,70,3,NA,d96c370bcadd4268a15f4d1677b7bf28e0fda3f16bd91dd473005a941ea21b64,NA,warning4|warning8|warning9|warning1|warning6|warning2|warning5|warning3|warning7
300,26.423,0,27.28,0,22.858,0,11.721,0,38.235,0,24.829,0,8.694,0,11.391,0,8.853,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,0,1,2,NA,27,45,3,NA,37eae1cd6f717ca8e3e34abcb6cb896fd4429cd8d09cf492bb88bf1baed9a600,control6|control5|control1|control3|control8|control7|control4|control2|control9,NA
261,15.985,1,8.774,1,10.628,1,6.902,1,4.9,1,28.766,1,5.669,1,18.924,1,49.578,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,1,0,2,NA,49,3,3,NA,95bc793e228b9d9250ada509bf16daa82d7e4f5724e1da4ab4c66b35da7f8b2d,control9|control6|control3|control2|control1|control8|control4|control5|control7,NA
311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.369,1,3.53,1,24.776,0,13.027,1,27.697,1,7.336,0,7.865,1,16.663,1,8.578,1,0,0,1,0,0,0,0,0,0,2,NA,59,20,1,Thank you,9ae239795f2d8c79067096c0186856a0977e774f3a06a6ab123fa10efcb6219c,NA,warning8|warning9|warning2|warning5|warning4|warning7|warning3|warning6|warning1
350,10.449,1,15.729,0,15.553,1,6.023,0,31.357,0,4.957,0,54.696,0,21.512,0,8.606,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,55,280,3,I enjoyed this survey it was something different and fun,1d92814eb310451e71a6bef1a9c120d356decc380479aba5fa35a0ffa673d500,control7|control5|control8|control1|control3|control4|control9|control2|control6,NA
501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.567,0,6.956,1,22.485,1,13.261,1,16.419,0,12.37,1,7.66,0,12.687,0,37.46,0,0,0,0,0,0,0,1,0,0,2,NA,70,300,2,"Fabulous,it’s not often I have a chance to do a survey on gambling,I have punted on the horses and take my betting seriously for over 60 years, I only have a punt on premier league football for my soccer bets usually at weekends and put these winnings away for Christmas,tomorrow’s game is one I intend to leave alone ( apart from this survey) Thank you so much for giving me the chance to participate,I wish you success with your research",46093e4f32ffe7e6cc06fb9dd645b74b99b6f5ff84e44ed53e6e10f48ea21052,NA,warning9|warning3|warning5|warning6|warning7|warning8|warning2|warning4|warning1
212,5.127,1,8.293,0,4.51,0,6.665,1,50.738,1,3.964,0,6.638,0,11.57,1,15.157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,2,NA,25,10,3,n/a,aa8729e49a0b88b4639305ddb58b5a61a30775c990f5d581550c8c30e810da6d,control5|control9|control2|control4|control7|control1|control3|control8|control6,NA
215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.076,0,10.894,0,7.947,1,8.838,0,5.475,1,5.901,1,5.863,1,9.643,0,26.523,1,0,0,0,0,0,0,0,0,0,1,NA,55,104,1,NA,e2470f28f9247b99fb43d118b70f9a4c4a4ab8f556a6751e154980b50f56a923,NA,warning9|warning2|warning3|warning6|warning5|warning7|warning8|warning1|warning4
534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.954,0,6.073,0,42.642,0,13.301,0,8.05,0,7.098,0,5.583,0,19.568,0,10.311,0,1,1,2,0,1,1,0,1,1,2,NA,63,100,3,Interesting study on gambling. If I was betting on the game and I probably will 3-1 win with Aguero to score a hatrick.,3928c30a724a204749beaa770e5d72e4f2037fb9f7f7592cb7c05b943ae5f33e,NA,warning3|warning4|warning5|warning6|warning9|warning2|warning7|warning8|warning1
266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.474,0,4.847,0,41.135,1,7.049,0,10.097,0,4.322,1,17.384,1,12.601,0,9.583,0,1,1,1,0,0,0,0,0,0,2,NA,32,15,3,NA,0eb1d75e381fcef29df0a5484a810f3b0e344669f3b5d178a4987a3c0bbb4b9e,NA,warning3|warning7|warning9|warning8|warning6|warning1|warning5|warning4|warning2
158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.323,0,13.909,1,36.736,1,2.443,1,5.069,1,2.32,1,3.794,1,10.894,1,7.541,1,0,0,0,0,0,0,0,0,0,1,NA,37,150,3,NA,9c1928dc25e64e65e742e049c5263f5bef890f85e210cc88ae1162ffffae10f6,NA,warning3|warning2|warning8|warning6|warning7|warning9|warning5|warning4|warning1
373,14.481,0,51.601,0,28.452,1,29.58,0,7.953,0,4.497,0,7.178,0,6.939,0,20.452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,2,NA,43,200,3,What's it about,05268f3f1065faca1d994ebe1b5d8cc396b5b65a77fd7eae41ad14742d22c4b7,control2|control3|control5|control4|control9|control8|control7|control6|control1,NA
217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.666,0,9.291,1,37.269,1,5.501,1,10.018,0,6.458,0,9.045,1,24.903,0,12.85,0,0,0,0,0,0,0,0,0,0,2,NA,33,10,3,NA,11d99649c01939879788e04542c40833f1da9455741a59c1d72d6604b2a4d48e,NA,warning3|warning9|warning1|warning4|warning5|warning2|warning6|warning7|warning8
348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.336,0,12.187,1,4.453,1,7.254,1,9.853,1,15.487,1,7.866,1,27.447,0,18.989,1,0,0,1,0,0,1,0,0,0,2,NA,23,10,3,NA,f62dbe99a2ec660a24231c03e3c83575ec1191c1828b893afb64173a507a9a63,NA,warning1|warning9|warning6|warning4|warning3|warning5|warning2|warning8|warning7
291,8.589,1,12.591,1,7.417,0,10.045,0,17.4,0,35.408,1,7.663,0,11.305,1,20.724,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,52,200,3,NA,a49e1d654d40feea3908133bf44cabb09f895ff3c99d70569acde656b997e28e,control6|control2|control9|control4|control3|control8|control7|control1|control5,NA
206,5.543,0,10.966,0,4.471,0,17.948,1,5.195,0,13.058,1,23.026,0,5.498,0,24.927,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,21,40,3,NA,9776f9c02380bd60fcf3dd20f99c6eb264d063a26843af1a6dd4106f2540a52a,control7|control2|control8|control3|control5|control1|control9|control4|control6,NA
249,17.055,1,5.762,0,2.595,0,6.884,0,1.927,0,3.987,0,52.188,1,15.869,0,15.637,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,0,0,1,NA,20,5,3,NA,d3b833e49ed46a139d1d77e035547289e074e0a9312eb4edd9759842e8e630be,control7|control1|control9|control2|control4|control6|control8|control3|control5,NA
290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.623,1,7.664,1,33.826,0,9.684,0,8.785,1,13.54,0,5.069,1,15.593,1,5.897,0,0,0,0,0,0,0,0,0,0,2,NA,67,0,3,no,62583af5dc340748ef6d490e46131c57ee41cee1cdd745a8449149a98a5dd911,NA,warning3|warning6|warning4|warning5|warning2|warning8|warning1|warning7|warning9
237,5.262,0,29.796,1,27.012,0,6.279,0,18.502,0,6.22,1,25.187,1,5.209,1,8.888,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,1,0,1,1,3,2,NA,39,5,3,good survey,1338f17a803f46760519e0e902b471c9ff9cb84af5ec4c47d41baa7119e0c875,control5|control6|control2|control9|control8|control4|control1|control7|control3,NA
349,38.775,0,11.685,0,14.399,0,83.637,0,9.601,0,6.898,0,12.255,0,36.635,0,17.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,55,20,3,NA,554211912f2cfe8621609219e9c9b59820d884309385cb4d5f833968df79c754,control4|control2|control8|control5|control7|control3|control6|control9|control1,NA
155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.131,0,3.498,0,41.027,1,4.154,0,14.27,0,5.742,0,3.321,0,5.257,1,4.771,1,1,1,1,0,0,0,1,0,1,2,NA,20,30,3,NA,3d558f61a6365c65294d3e8ba837daae97f1f7e77c0d72f9fb2722cf7392136f,NA,warning3|warning5|warning6|warning2|warning4|warning1|warning7|warning9|warning8
853,4.001,0,9.262,0,3.722,0,2.936,0,5.07,1,148.569,1,3.025,1,522.865,1,10.262,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,34,7,3,"Fun little survey. Good luck to all!
",3331849c2ea32728ef2285facfd1e6c69d4aa64603c2e27e5954c4b9f3b4ebf5,control8|control2|control1|control7|control4|control5|control3|control6|control9,NA
254,8.438,0,10.875,0,7.711,1,8.817,1,5.946,1,2.814,0,4.429,1,4.143,1,53.636,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,0,0,1,1,NA,26,100,3,NA,cef93be233a69688cf2af8aed770bec8041f6c5c1f034b54a65652b2ab89cda2,control9|control2|control1|control4|control6|control7|control8|control3|control5,NA
248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142,1,32.843,0,4.79,0,14.398,0,6.793,0,9.918,0,11.603,0,17.071,1,8.017,0,2,2,3,1,1,1,0,2,2,2,NA,57,200,3,NA,06f816fad3d74131616359330b2f8109ca1ba545e02f80e1a039f58f421fa8ec,NA,warning2|warning4|warning6|warning7|warning3|warning9|warning8|warning5|warning1
156,4.982,0,1.458,0,14.994,0,11.367,0,2.23,0,1.377,0,4.326,0,3.09,1,5.826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,33,2,3,NA,f1e90965cc5b57e5157fb1ac9d0fbd2a9c7199035c2aa9fbf817730188c81fe2,control3|control4|control6|control1|control8|control2|control5|control7|control9,NA
182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.934,1,15.081,0,3.641,0,4.57,0,8.197,0,35.119,0,8.603,0,4.441,0,3.908,0,0,0,0,0,0,0,1,0,0,1,NA,39,190,1,No further comments,2e627b8b8e8fb85ab3fc97fa3791be592ad49292db8b4def2913220271e57b86,NA,warning6|warning5|warning7|warning9|warning4|warning1|warning3|warning2|warning8
234,7.924,0,8.146,0,11.7,0,5.977,0,24.783,0,3.3,0,5.887,0,10.872,0,4.152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,1,2,NA,39,325,3,NA,a03e15e1d4089baa6a0ceefb14a0ab7a5f017f46bf81a641c3c322ce799309d5,control5|control4|control1|control2|control3|control8|control9|control6|control7,NA
192,9.424,0,6.399,0,3.334,1,3.46,1,34.185,1,3.139,1,10.934,1,2.623,1,10.552,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,28,2,3,NA,303ee44f0c85d80b7980cc016b54abd378c36dfbb6f4106137589970e16c31d4,control5|control9|control1|control6|control4|control8|control2|control7|control3,NA
502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.365,1,3.874,1,8.8,1,3.758,0,3.486,0,3.345,0,17.732,1,5.865,0,18.531,0,0,0,0,0,0,0,0,0,0,1,NA,22,1,3,NA,17b5731988dc80e844ceda7e7f9f32c21155a7718997747ea954a78d9276d11d,NA,warning7|warning9|warning6|warning8|warning4|warning5|warning3|warning1|warning2
177,3.108,0,10.101,0,4.815,1,2.888,0,41.337,0,4.166,0,6.5,0,8.693,0,3.902,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,1,2,NA,29,20,3,NA,223dad5d0bc0a2c6eec88f98e1046398e03427c7d9c89b5208b4bb9ddc9d07d5,control5|control2|control6|control4|control7|control9|control8|control3|control1,NA
277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.412,1,53.981,0,8.619,0,5.918,1,5.587,0,6.11,1,26.451,1,10.257,0,22.509,1,0,0,0,0,0,0,0,0,0,1,NA,31,20,3,NA,e3550040e976183207506ff4e2c5e8efc7f26601f351a56b158a5c09acd5f8e2,NA,warning2|warning1|warning8|warning3|warning4|warning7|warning9|warning6|warning5
176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.674,0,6.4,0,5.429,1,12.469,1,10.085,1,6.016,1,14.864,1,8.212,1,29.05,1,3,2,3,3,3,3,0,3,3,1,NA,38,100,3,NA,949242c3bbc2f73dae33d5f6df113a48f391cd42fa1dfa29a9bf35324b26698f,NA,warning9|warning7|warning6|warning5|warning4|warning1|warning8|warning3|warning2
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.941,0,5.323,0,3.828,0,5.442,1,29.005,0,3.535,1,3.47,1,7.373,1,5.671,1,0,0,0,0,0,0,0,0,0,2,NA,41,80,3,NA,0975005e51e9e3cabee760fd51e16b8aa965dce7163124a588f03b252700dbb0,NA,warning5|warning9|warning8|warning4|warning2|warning3|warning6|warning1|warning7
184,4.471,0,4.362,0,4.098,1,7.818,0,13.308,0,4.063,0,6.648,1,55.695,1,3.831,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,2,NA,26,150,3,NA,da74bdb788c2284fc8fb4d1194b2cdb6130b1f63d7781cda9c6ff49488b6b5f9,control8|control5|control6|control9|control7|control4|control2|control1|control3,NA
267,3.782,0,3.552,1,67.16,1,6.898,1,4.629,0,22.978,1,3.325,1,6.297,0,4.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,1,1,1,NA,29,200,3,NA,017469bad7f05b6e85d13136d8507150e1a3011fecf2cf4d873e4da0f2124f33,control6|control8|control5|control9|control2|control4|control3|control7|control1,NA
169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.252,0,9.526,0,43.25,1,3.612,0,7.431,0,3.515,0,6.981,0,6.658,0,12.631,0,0,0,0,0,0,0,0,0,0,1,NA,27,1,3,NA,9b2ccf2736e62690f7ded897ec15817670b0d04fc0825eaf25c2c70e3d6927f1,NA,warning3|warning9|warning7|warning5|warning1|warning8|warning2|warning4|warning6
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.164,1,4.537,0,18.975,0,7.692,0,5.638,0,3.781,0,4.804,0,9.841,0,5.418,0,1,0,0,0,0,0,0,0,0,2,NA,22,25,3,NA,cec4dfb11005115d6b1d446b429a0b72facf212607cd017c1090b188d759aeea,NA,warning3|warning4|warning2|warning8|warning5|warning6|warning7|warning9|warning1
213,33.711,1,14.643,1,6.885,1,7.75,0,29.279,0,3.693,0,20.668,1,11.928,0,7.791,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,1,1,2,NA,28,20,3,NA,ac0a5d30c2e2809b327163839bf3b414862c5f3ecdb1c0f566fec8d69cd735fe,control1|control5|control2|control3|control8|control4|control7|control6|control9,NA
910,20.153,1,8.289,0,5.83,0,9.7,0,10.078,0,13.065,0,6.248,1,16.946,0,11.873,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,NA,63,1,3,"no comments, just hope I win the bet!",fcaed2db1d3b1eb2e7fdf2f5ceccc72fa299e4f00ca22501498469e97a06c02f,control1|control9|control6|control2|control4|control3|control7|control5|control8,NA
200,34.558,1,19.508,1,4.283,1,8.211,0,5.353,0,9.275,1,20.747,0,5.521,0,9.976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,NA,23,30,3,NA,ba1795f6e449d89e84fe44f8e315ebf4a9ca9ea873cf9db9a0d602e71b2edab7,control1|control7|control2|control8|control4|control6|control5|control9|control3,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.912,0,27.728,0,10.424,0,3.516,0,11.132,0,3.267,0,4.194,0,5.754,1,4.607,0,1,0,1,0,1,0,0,1,1,2,NA,24,20,3,"It was unclear if i had a 10p bet all together, and if i bet on all and one failed I would lose everything",503da4d65294eac405f98b31c7901dd08dbe07c1104c1a26f836149495142915,NA,warning2|warning5|warning6|warning9|warning4|warning1|warning8|warning3|warning7
382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.951,1,73.489,1,10.424,0,6.595,0,10.229,0,4.067,0,11.029,0,13.554,0,6.975,0,1,0,1,0,0,0,0,0,0,1,NA,38,75,3,NA,f7097f5fb192e25e78133f57169edbf8dcf4ffda2458e25350d241188913fbea,NA,warning2|warning3|warning5|warning7|warning6|warning4|warning1|warning9|warning8
211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.501,0,36.609,1,6.101,1,8.445,0,4.85,0,4.162,0,6.464,0,8.9,1,4.79,0,0,0,0,0,0,0,0,0,0,2,NA,35,3,3,worked fine and was fun to complete,a503d71212d94483d169a1d8a02e542748ebc3dc8a38697542e25a60b0026242,NA,warning2|warning8|warning4|warning7|warning1|warning5|warning3|warning9|warning6
220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,1,17.543,0,41.915,0,9.374,0,15.597,0,8.012,1,7.955,1,8.398,0,14.239,1,1,1,2,0,0,0,0,0,1,1,NA,43,30,3,NA,30338f0ecf7648d61547e566fba00eeef9e64df62bcd953baf67aec265efc8b8,NA,warning3|warning2|warning1|warning5|warning4|warning9|warning6|warning8|warning7
224,91.326,1,2.459,0,3.049,1,14.379,1,2.395,0,3.659,1,2.584,1,12.427,0,3.103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,2,NA,22,10,3,NA,08e7644f24f4a2d5bd650eda3d1d70c1cfb8b48254ff07d9163deed7315ce491,control1|control4|control7|control6|control8|control2|control3|control9|control5,NA
213,10.516,0,10.13,1,14.968,1,9.456,1,11.145,1,26.901,1,25.198,1,11.608,1,14.483,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,44,50,2,No,f9673a6d700aeb385ded399125ef6f2a336bc6784c2e99c846d09ee5eb565b8c,control6|control1|control7|control9|control2|control3|control5|control8|control4,NA
851,318.704,1,8.648,0,4.565,0,7.222,0,8.076,0,2.939,0,8.357,0,42.288,0,11.128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,2,NA,40,100,3,Nice easy survey,4950ebbe6567d78e65a31925e59f42231f1d54aebe629d72ebd3608661f56c33,control8|control5|control9|control2|control3|control7|control6|control4|control1,NA
228,3.578,0,23.084,0,5.049,0,8.981,0,3.4,0,6.788,0,5.157,0,5.628,0,24.924,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0,0,1,2,NA,47,52,3,NA,21853b685234cebba8d19b9567d60b4f81e9f350cc57b029e42ccc9f7c904188,control9|control6|control7|control4|control3|control2|control8|control5|control1,NA
347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.186,0,70.525,0,10.233,0,20.133,0,11.083,0,11.729,0,14.35,0,18.418,0,18.934,0,0,0,0,0,0,0,0,0,0,2,NA,54,5,3,NA,6a80d25b26241d0257fdb96653c47e1e0264a836ca262aa49aa577ca7fbe45ad,NA,warning2|warning4|warning8|warning9|warning5|warning1|warning7|warning3|warning6
252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.137,1,7.801,1,5.288,1,23.287,1,8.781,1,4.356,1,5.404,1,5.502,1,6.175,1,0,1,1,0,0,0,1,0,1,2,NA,44,100,3,no thanks,78d9a4ebf60cecda62774b7d2c77cf06484670d13294c9cf2e552c6d2ee333c6,NA,warning4|warning6|warning2|warning8|warning9|warning3|warning1|warning7|warning5
